,time,sats,long,lat,velocity,heading,height,vert-vel,gps-longacc,turn-radius,centre-line-deviation,abshead,longacc,latacc,rel-height
0,0.0,0.78,0.9565898466312319,0.2183493619429555,0.0,0.0,0.19178555561040628,0.486935866983373,0.5689045936395759,0.0,0.7763869417184058,0.9923339702182757,0.9219342604298356,0.9038497477107083,0.01785390006263226
1,0.0012451917357347853,0.8,0.9565901660456575,0.21834564787184263,0.0,0.0,0.18905398956739236,0.486935866983373,0.5689045936395759,0.0,0.7763869417184058,0.9923339702182757,0.9219342604298356,0.9038497477107083,0.01785390006263226
2,0.0013245033112596616,0.8,0.9565897188654162,0.2183465185020168,0.0,0.0,0.1899425712922282,0.486935866983373,0.5689045936395759,0.0,0.7763869417184058,0.9923339702182757,0.9219342604298356,0.9038497477107083,0.01785390006263226
3,0.0014038148867836497,0.8,0.9565888883876141,0.21834721315372008,0.0,0.0,0.1909298843198236,0.486935866983373,0.5689045936395759,0.0,0.7763869417184058,0.9923339702182757,0.9219342604298356,0.9038497477107083,0.01785390006263226
4,0.001483126462308526,0.8,0.9565885050902807,0.21834826902431814,0.0,0.0,0.1914235408336213,0.486935866983373,0.5689045936395759,0.0,0.7763869417184058,0.9923339702182757,0.9219342604298356,0.9038497477107083,0.01785390006263226
5,0.0015624380378325142,0.8,0.956588952270522,0.21834887105580947,0.0,0.0,0.19195010778167218,0.486935866983373,0.5689045936395759,0.0,0.7763869417184058,0.9923339702182757,0.9219342604298356,0.9038497477107083,0.01785390006263226
6,0.0016417496133573906,0.8,0.9565888883876141,0.21834962127962854,0.0,0.0,0.19213111517006465,0.486935866983373,0.5689045936395759,0.0,0.7763869417184058,0.9923339702182757,0.9219342604298356,0.9038497477107083,0.01785390006263226
7,0.0017210611888822669,0.8,0.9565886967390043,0.21834965832772468,0.0,0.0,0.19262477168386238,0.486935866983373,0.5689045936395759,0.0,0.7763869417184058,0.9923339702182757,0.9219342604298356,0.9038497477107083,0.01785390006263226
8,0.003069357972797171,0.8,0.9565888883876141,0.21834958423147555,0.0,0.0,0.19272350298662191,0.486935866983373,0.5689045936395759,0.0,0.7763869417184058,0.9923339702182757,0.9219342604298356,0.9038497477107083,0.01785390006263226
9,0.005052147360908421,0.8,0.9565885689733022,0.21834977873402295,0.0,0.0,0.19262477168386238,0.486935866983373,0.5689045936395759,0.0,0.7763869417184058,0.9923339702182757,0.9219342604298356,0.9038497477107083,0.01785390006263226
10,0.005131458936433297,0.8,0.9565877384956138,0.21834990840233104,0.0,0.0,0.19295387602639416,0.486935866983373,0.5689045936395759,0.0,0.7763869417184058,0.9923339702182757,0.9219342604298356,0.9038497477107083,0.01785390006263226
11,0.005210770511957286,0.8,0.956587227432351,0.2183504270755634,0.0,0.0,0.19326652515179937,0.486935866983373,0.5689045936395759,0.0,0.7763869417184058,0.9923339702182757,0.9219342604298356,0.9038497477107083,0.01785390006263226
12,0.005290082087482162,0.8,0.9565865886033862,0.21835114025134317,0.0,0.0,0.19392473383686298,0.486935866983373,0.5689045936395759,0.0,0.7763869417184058,0.9923339702182757,0.9219342604298356,0.9038497477107083,0.01785390006263226
13,0.00536939366300615,0.8,0.9565864608375705,0.21835187195114258,0.0,0.0,0.1944183903506607,0.486935866983373,0.5689045936395759,0.0,0.7763869417184058,0.9923339702182757,0.9219342604298356,0.9038497477107083,0.01785390006263226
14,0.005448705238531026,0.8,0.9565862691889606,0.21835187195114258,0.0,0.0,0.1947145842589393,0.486935866983373,0.5689045936395759,0.0,0.7763869417184058,0.9923339702182757,0.9219342604298356,0.9038497477107083,0.01785390006263226
15,0.0055280168140550145,0.8,0.9565851831796408,0.21835171449674817,0.0,0.0,0.1953727929440029,0.486935866983373,0.5689045936395759,0.0,0.7763869417184058,0.9923339702182757,0.9219342604298356,0.9038497477107083,0.01785390006263226
16,0.005607328389579891,0.8,0.9565841610533425,0.2183511958235158,0.0,0.0,0.19596518076056016,0.486935866983373,0.5689045936395759,0.0,0.7763869417184058,0.9923339702182757,0.9219342604298356,0.9038497477107083,0.01785390006263226
17,0.005686639965103879,0.8,0.9565839055217111,0.2183503159313318,0.0,0.0,0.19593227032630697,0.486935866983373,0.5689045936395759,0.0,0.7763869417184058,0.9923339702182757,0.9219342604298356,0.9038497477107083,0.01785390006263226
18,0.005765951540628755,0.8,0.9565838416388033,0.21834983430613875,0.0,0.0,0.19626137466883875,0.486935866983373,0.5689045936395759,0.0,0.7763869417184058,0.9923339702182757,0.9219342604298356,0.9038497477107083,0.01785390006263226
19,0.0058452631161527435,0.8,0.9565836499901934,0.21835007511873528,0.0,0.0,0.1967056655312567,0.486935866983373,0.5689045936395759,0.0,0.7763869417184058,0.9923339702182757,0.9219342604298356,0.9038497477107083,0.01785390006263226
20,0.00592457469167762,0.8,0.9565832028099521,0.21835040855154375,0.0,0.0,0.19729805334781395,0.486935866983373,0.5689045936395759,0.0,0.7763869417184058,0.9923339702182757,0.9219342604298356,0.9038497477107083,0.01785390006263226
21,0.006003886267201608,0.8,0.956582819512505,0.21835005659465878,0.0,0.0,0.19769297855885212,0.486935866983373,0.5689045936395759,0.0,0.7763869417184058,0.9923339702182757,0.9219342604298356,0.9038497477107083,0.01785390006263226
22,0.006083197842726484,0.8,0.956582244566448,0.21835007511873528,0.0,0.0,0.1982030902897764,0.486935866983373,0.5689045936395759,0.0,0.7763869417184058,0.9923339702182757,0.9219342604298356,0.9038497477107083,0.01785390006263226
23,0.0061625094182504725,0.8,0.9565817973860931,0.2183499269263507,0.0,0.0,0.19869674680357408,0.486935866983373,0.5689045936395759,0.0,0.7763869417184058,0.9923339702182757,0.9219342604298356,0.9038497477107083,0.01785390006263226
24,0.006241820993775349,0.8,0.9565812863229439,0.21835019552503354,0.0,0.0,0.19919040331737178,0.486935866983373,0.5689045936395759,0.0,0.7763869417184058,0.9923339702182757,0.9219342604298356,0.9038497477107083,0.01785390006263226
25,0.006321132569300225,0.8,0.9565811585571282,0.21834938972904183,0.0,0.0,0.19970051504829606,0.486935866983373,0.5689045936395759,0.0,0.7763869417184058,0.9923339702182757,0.9219342604298356,0.9038497477107083,0.01785390006263226
26,0.006400444144824213,0.8,0.9565805836111849,0.21834877843554068,0.0,0.0,0.19988152243668855,0.486935866983373,0.5689045936395759,0.0,0.7763869417184058,0.9923339702182757,0.9219342604298356,0.9038497477107083,0.01785390006263226
27,0.00647975572034909,0.8,0.95658013643083,0.21834852836093432,0.0,0.0,0.2002764476477267,0.486935866983373,0.5689045936395759,0.0,0.7763869417184058,0.9923339702182757,0.9219342604298356,0.9038497477107083,0.01785390006263226
28,0.006559067295873078,0.8,0.9565797531334965,0.218347926329443,0.0,0.0,0.2005397311217522,0.486935866983373,0.5689045936395759,0.0,0.7763869417184058,0.9923339702182757,0.9219342604298356,0.9038497477107083,0.01785390006263226
29,0.006638378871397954,0.8,0.9565797531334965,0.21834653702603646,0.0,0.0,0.20085238024715737,0.486935866983373,0.5689045936395759,0.0,0.7763869417184058,0.9923339702182757,0.9219342604298356,0.9038497477107083,0.01785390006263226
30,0.006717690446921942,0.8,0.9565796253676808,0.21834579606422722,0.0,0.0,0.20093465633279028,0.486935866983373,0.5689045936395759,0.0,0.7763869417184058,0.9923339702182757,0.9219342604298356,0.9038497477107083,0.01785390006263226
31,0.006797002022446819,0.8,0.9565793059531416,0.21834518477072606,0.0,0.0,0.20121439502394234,0.486935866983373,0.5689045936395759,0.0,0.7763869417184058,0.9923339702182757,0.9219342604298356,0.9038497477107083,0.01785390006263226
32,0.006876313597970807,0.8,0.9565793698360494,0.21834459200124456,0.0,0.0,0.2014612232808412,0.486935866983373,0.5689045936395759,0.0,0.7763869417184058,0.9923339702182757,0.9219342604298356,0.9038497477107083,0.01785390006263226
33,0.006955625173495683,0.8,0.9565793059531416,0.21834427709245574,0.0,0.0,0.2017574171891198,0.486935866983373,0.5689045936395759,0.0,0.7763869417184058,0.9923339702182757,0.9219342604298356,0.9038497477107083,0.01785390006263226
34,0.007034936749019671,0.8,0.9565793059531416,0.2183444530708698,0.0,0.0,0.2016586858863603,0.486935866983373,0.5689045936395759,0.0,0.7763869417184058,0.9923339702182757,0.9219342604298356,0.9038497477107083,0.01785390006263226
35,0.007114248324544548,0.8,0.9565798170162907,0.21834388808753147,0.0,0.0,0.20100047720129668,0.486935866983373,0.5689045936395759,0.0,0.7763869417184058,0.9923339702182757,0.9219342604298356,0.9038497477107083,0.01785390006263226
36,0.007193559900068536,0.8,0.956580264196532,0.21834327679403032,0.0,0.0,0.20021062677922036,0.486935866983373,0.5689045936395759,0.0,0.7763869417184058,0.9923339702182757,0.9219342604298356,0.9038497477107083,0.01785390006263226
37,0.007272871475593412,0.8,0.95658013643083,0.2183424895221151,0.0,0.0,0.1994865972256504,0.486935866983373,0.5689045936395759,0.0,0.7763869417184058,0.9923339702182757,0.9219342604298356,0.9038497477107083,0.01785390006263226
38,0.0073521830511174,0.8,0.9565809030256105,0.21834229501962454,0.0,0.0,0.19780816507873822,0.486935866983373,0.5689045936395759,0.0,0.7763869417184058,0.9923339702182757,0.9219342604298356,0.9038497477107083,0.01785390006263226
39,0.0074314946266422766,0.8,0.9565815418545753,0.21834173003617252,0.0,0.0,0.19673857596550987,0.486935866983373,0.5689045936395759,0.0,0.7763869417184058,0.9923339702182757,0.9219342604298356,0.9038497477107083,0.01785390006263226
40,0.007510806202166265,0.8,0.9565812224400361,0.21834012770631261,0.0,0.0,0.1961955538003324,0.486935866983373,0.5689045936395759,0.0,0.7763869417184058,0.9923339702182757,0.9219342604298356,0.9038497477107083,0.01785390006263226
41,0.007590117777691141,0.8,0.9565812863229439,0.21833856242443517,0.0,0.0,0.1952740616412434,0.486935866983373,0.5689045936395759,0.0,0.7763869417184058,0.9923339702182757,0.9219342604298356,0.9038497477107083,0.01785390006263226
42,0.007669429353215129,0.8,0.9565814140887596,0.21833833087384846,0.0,0.0,0.1948791364302052,0.486935866983373,0.5689045936395759,0.0,0.7763869417184058,0.9923339702182757,0.9219342604298356,0.9038497477107083,0.01785390006263226
43,0.0077487409287400055,0.8,0.9565818612690009,0.21833768253225116,0.0,0.0,0.19400700992249592,0.486935866983373,0.5689045936395759,0.0,0.7763869417184058,0.9923339702182757,0.9219342604298356,0.9038497477107083,0.01785390006263226
44,0.007828052504263994,0.8,0.9565819251519088,0.21833778441447294,0.0,0.0,0.19325006993467284,0.486935866983373,0.5689045936395759,0.0,0.7763869417184058,0.9923339702182757,0.9219342604298356,0.9038497477107083,0.01785390006263226
45,0.00790736407978887,0.8,0.9565819890348166,0.2183367841160475,0.0,0.0,0.1927728686380017,0.486935866983373,0.5689045936395759,0.0,0.7763869417184058,0.9923339702182757,0.9219342604298356,0.9038497477107083,0.01785390006263226
46,0.007986675655312858,0.8,0.9565821168006323,0.21833555226703538,0.0,0.0,0.19222984647282423,0.486935866983373,0.5689045936395759,0.0,0.7763869417184058,0.9923339702182757,0.9219342604298356,0.9038497477107083,0.01785390006263226
47,0.008065987230837735,0.8,0.9565824362150579,0.21833427410786044,0.0,0.0,0.19214757038719127,0.486935866983373,0.5689045936395759,0.0,0.7763869417184058,0.9923339702182757,0.9219342604298356,0.9038497477107083,0.01785390006263226
48,0.008145298806361723,0.8,0.9565821168006323,0.21833297742466584,0.0,0.0,0.19137417518224156,0.486935866983373,0.5689045936395759,0.0,0.7763869417184058,0.9923339702182757,0.9219342604298356,0.9038497477107083,0.01785390006263226
